Epoch: [0][2880/9537], lr: 0.01000	Time 0.228 (0.233)	Data 0.000 (0.001)	Loss 3.4009 (5.1632)	Prec@1 0.000 (1.111)	Prec@5 100.000 (5.137)
Epoch: [0][2900/9537], lr: 0.01000	Time 0.229 (0.233)	Data 0.000 (0.001)	Loss 5.2983 (5.1615)	Prec@1 0.000 (1.103)	Prec@5 0.000 (5.136)
Epoch: [0][2920/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 4.6350 (5.1592)	Prec@1 0.000 (1.096)	Prec@5 0.000 (5.101)
Epoch: [0][2940/9537], lr: 0.01000	Time 0.229 (0.233)	Data 0.000 (0.001)	Loss 4.8491 (5.1580)	Prec@1 0.000 (1.088)	Prec@5 0.000 (5.100)
Epoch: [0][2960/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 4.7529 (5.1565)	Prec@1 0.000 (1.081)	Prec@5 0.000 (5.100)
Epoch: [0][2980/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 4.8919 (5.1547)	Prec@1 0.000 (1.073)	Prec@5 0.000 (5.065)
Epoch: [0][3000/9537], lr: 0.01000	Time 0.229 (0.233)	Data 0.000 (0.001)	Loss 5.2896 (5.1521)	Prec@1 0.000 (1.100)	Prec@5 0.000 (5.098)
Epoch: [0][3020/9537], lr: 0.01000	Time 0.227 (0.233)	Data 0.000 (0.001)	Loss 4.3706 (5.1523)	Prec@1 0.000 (1.092)	Prec@5 0.000 (5.065)
Epoch: [0][3040/9537], lr: 0.01000	Time 0.227 (0.233)	Data 0.000 (0.001)	Loss 5.1294 (5.1494)	Prec@1 0.000 (1.085)	Prec@5 0.000 (5.031)
Epoch: [0][3060/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 4.7680 (5.1469)	Prec@1 0.000 (1.111)	Prec@5 0.000 (5.064)
Epoch: [0][3080/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 5.2817 (5.1441)	Prec@1 0.000 (1.104)	Prec@5 0.000 (5.063)
Epoch: [0][3100/9537], lr: 0.01000	Time 0.228 (0.233)	Data 0.000 (0.001)	Loss 5.4838 (5.1423)	Prec@1 0.000 (1.096)	Prec@5 0.000 (5.063)
Epoch: [0][3120/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 5.2407 (5.1385)	Prec@1 0.000 (1.089)	Prec@5 0.000 (5.095)
Epoch: [0][3140/9537], lr: 0.01000	Time 0.229 (0.233)	Data 0.000 (0.001)	Loss 5.1246 (5.1381)	Prec@1 0.000 (1.082)	Prec@5 0.000 (5.062)
Epoch: [0][3160/9537], lr: 0.01000	Time 0.227 (0.233)	Data 0.000 (0.001)	Loss 5.4566 (5.1354)	Prec@1 0.000 (1.076)	Prec@5 0.000 (5.093)
Epoch: [0][3180/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 5.0986 (5.1337)	Prec@1 0.000 (1.069)	Prec@5 0.000 (5.093)
Epoch: [0][3200/9537], lr: 0.01000	Time 0.227 (0.233)	Data 0.000 (0.001)	Loss 3.8954 (5.1316)	Prec@1 0.000 (1.062)	Prec@5 0.000 (5.092)
Epoch: [0][3220/9537], lr: 0.01000	Time 0.228 (0.233)	Data 0.000 (0.001)	Loss 5.2392 (5.1303)	Prec@1 0.000 (1.056)	Prec@5 0.000 (5.061)
Epoch: [0][3240/9537], lr: 0.01000	Time 0.227 (0.233)	Data 0.000 (0.001)	Loss 6.0572 (5.1284)	Prec@1 0.000 (1.049)	Prec@5 0.000 (5.060)
Epoch: [0][3260/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 3.7771 (5.1249)	Prec@1 0.000 (1.043)	Prec@5 0.000 (5.060)
Epoch: [0][3280/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 3.9662 (5.1246)	Prec@1 0.000 (1.036)	Prec@5 0.000 (5.059)
Epoch: [0][3300/9537], lr: 0.01000	Time 0.228 (0.233)	Data 0.000 (0.001)	Loss 4.6996 (5.1227)	Prec@1 0.000 (1.030)	Prec@5 0.000 (5.029)
Epoch: [0][3320/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 3.5034 (5.1197)	Prec@1 0.000 (1.084)	Prec@5 100.000 (5.089)
Epoch: [0][3340/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 2.7314 (5.1173)	Prec@1 100.000 (1.137)	Prec@5 100.000 (5.118)
Epoch: [0][3360/9537], lr: 0.01000	Time 0.230 (0.233)	Data 0.000 (0.001)	Loss 5.3999 (5.1177)	Prec@1 0.000 (1.131)	Prec@5 0.000 (5.118)
Epoch: [0][3380/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 4.5514 (5.1155)	Prec@1 0.000 (1.124)	Prec@5 0.000 (5.117)
Epoch: [0][3400/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 5.1019 (5.1152)	Prec@1 0.000 (1.117)	Prec@5 0.000 (5.116)
Epoch: [0][3420/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 5.5730 (5.1132)	Prec@1 0.000 (1.111)	Prec@5 0.000 (5.115)
Epoch: [0][3440/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.5059 (5.1136)	Prec@1 0.000 (1.104)	Prec@5 0.000 (5.086)
Epoch: [0][3460/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.1515 (5.1126)	Prec@1 0.000 (1.098)	Prec@5 0.000 (5.085)
Epoch: [0][3480/9537], lr: 0.01000	Time 0.227 (0.232)	Data 0.000 (0.001)	Loss 5.2444 (5.1113)	Prec@1 0.000 (1.092)	Prec@5 0.000 (5.056)
Epoch: [0][3500/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.0376 (5.1095)	Prec@1 0.000 (1.085)	Prec@5 0.000 (5.027)
Epoch: [0][3520/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.4659 (5.1078)	Prec@1 0.000 (1.079)	Prec@5 0.000 (5.055)
Epoch: [0][3540/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.6466 (5.1072)	Prec@1 0.000 (1.073)	Prec@5 0.000 (5.027)
Epoch: [0][3560/9537], lr: 0.01000	Time 0.227 (0.232)	Data 0.000 (0.001)	Loss 5.2849 (5.1054)	Prec@1 0.000 (1.095)	Prec@5 0.000 (5.027)
Epoch: [0][3580/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 3.9215 (5.1044)	Prec@1 0.000 (1.089)	Prec@5 0.000 (4.999)
Epoch: [0][3600/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.4742 (5.1023)	Prec@1 0.000 (1.083)	Prec@5 100.000 (5.026)
Epoch: [0][3620/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.0029 (5.0998)	Prec@1 0.000 (1.077)	Prec@5 0.000 (5.026)
Epoch: [0][3640/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.9765 (5.0980)	Prec@1 0.000 (1.071)	Prec@5 0.000 (4.999)
Epoch: [0][3660/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.5157 (5.0952)	Prec@1 0.000 (1.093)	Prec@5 0.000 (5.081)
Epoch: [0][3680/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.5663 (5.0932)	Prec@1 0.000 (1.141)	Prec@5 0.000 (5.107)
Epoch: [0][3700/9537], lr: 0.01000	Time 0.228 (0.232)	Data 0.000 (0.001)	Loss 4.1460 (5.0924)	Prec@1 0.000 (1.135)	Prec@5 0.000 (5.107)
Epoch: [0][3720/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.3379 (5.0920)	Prec@1 0.000 (1.129)	Prec@5 0.000 (5.106)
Epoch: [0][3740/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.5125 (5.0898)	Prec@1 0.000 (1.123)	Prec@5 100.000 (5.106)
Epoch: [0][3760/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.8358 (5.0890)	Prec@1 0.000 (1.117)	Prec@5 0.000 (5.078)
Epoch: [0][3780/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.0418 (5.0877)	Prec@1 0.000 (1.137)	Prec@5 0.000 (5.104)
Epoch: [0][3800/9537], lr: 0.01000	Time 0.227 (0.232)	Data 0.000 (0.001)	Loss 4.8462 (5.0856)	Prec@1 0.000 (1.158)	Prec@5 0.000 (5.130)
Epoch: [0][3820/9537], lr: 0.01000	Time 0.227 (0.232)	Data 0.000 (0.001)	Loss 4.1460 (5.0843)	Prec@1 0.000 (1.152)	Prec@5 0.000 (5.156)
Epoch: [0][3840/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 4.6826 (5.0828)	Prec@1 0.000 (1.146)	Prec@5 0.000 (5.129)
Epoch: [0][3860/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.3246 (5.0812)	Prec@1 0.000 (1.140)	Prec@5 0.000 (5.128)
Epoch: [0][3880/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.5839 (5.0794)	Prec@1 0.000 (1.134)	Prec@5 0.000 (5.102)
Epoch: [0][3900/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.5983 (5.0782)	Prec@1 0.000 (1.128)	Prec@5 0.000 (5.101)
Epoch: [0][3920/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.9814 (5.0760)	Prec@1 0.000 (1.148)	Prec@5 0.000 (5.126)
Epoch: [0][3940/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.1144 (5.0759)	Prec@1 0.000 (1.142)	Prec@5 0.000 (5.100)
Epoch: [0][3960/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.7860 (5.0762)	Prec@1 0.000 (1.136)	Prec@5 0.000 (5.074)
Epoch: [0][3980/9537], lr: 0.01000	Time 0.227 (0.232)	Data 0.000 (0.001)	Loss 5.1604 (5.0756)	Prec@1 0.000 (1.130)	Prec@5 0.000 (5.049)
Epoch: [0][4000/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.5768 (5.0753)	Prec@1 0.000 (1.125)	Prec@5 0.000 (5.024)
Epoch: [0][4020/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.3769 (5.0741)	Prec@1 0.000 (1.119)	Prec@5 0.000 (4.999)
Epoch: [0][4040/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.0485 (5.0742)	Prec@1 0.000 (1.114)	Prec@5 0.000 (4.974)
Epoch: [0][4060/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.4140 (5.0731)	Prec@1 0.000 (1.108)	Prec@5 0.000 (4.974)
Epoch: [0][4080/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.9053 (5.0718)	Prec@1 0.000 (1.103)	Prec@5 0.000 (4.974)
Epoch: [0][4100/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.8829 (5.0712)	Prec@1 0.000 (1.097)	Prec@5 0.000 (4.974)
Epoch: [0][4120/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.0943 (5.0693)	Prec@1 0.000 (1.116)	Prec@5 0.000 (4.975)
Epoch: [0][4140/9537], lr: 0.01000	Time 0.228 (0.232)	Data 0.000 (0.001)	Loss 4.5698 (5.0681)	Prec@1 0.000 (1.111)	Prec@5 0.000 (4.999)
Epoch: [0][4160/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.6430 (5.0682)	Prec@1 0.000 (1.106)	Prec@5 0.000 (4.975)
Epoch: [0][4180/9537], lr: 0.01000	Time 0.228 (0.232)	Data 0.000 (0.001)	Loss 4.6118 (5.0669)	Prec@1 0.000 (1.100)	Prec@5 0.000 (4.951)
Epoch: [0][4200/9537], lr: 0.01000	Time 0.228 (0.232)	Data 0.000 (0.001)	Loss 5.0993 (5.0663)	Prec@1 0.000 (1.095)	Prec@5 0.000 (4.927)
Epoch: [0][4220/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.0510 (5.0646)	Prec@1 0.000 (1.090)	Prec@5 0.000 (4.975)
Epoch: [0][4240/9537], lr: 0.01000	Time 0.227 (0.232)	Data 0.000 (0.001)	Loss 4.2012 (5.0640)	Prec@1 0.000 (1.085)	Prec@5 0.000 (4.952)
Epoch: [0][4260/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.4787 (5.0641)	Prec@1 0.000 (1.080)	Prec@5 0.000 (4.928)
Epoch: [0][4280/9537], lr: 0.01000	Time 0.228 (0.232)	Data 0.000 (0.001)	Loss 3.8576 (5.0632)	Prec@1 0.000 (1.075)	Prec@5 0.000 (4.905)
Epoch: [0][4300/9537], lr: 0.01000	Time 0.228 (0.232)	Data 0.000 (0.001)	Loss 4.5475 (5.0614)	Prec@1 0.000 (1.093)	Prec@5 0.000 (4.906)
Epoch: [0][4320/9537], lr: 0.01000	Time 0.340 (0.232)	Data 0.113 (0.001)	Loss 5.0150 (5.0605)	Prec@1 0.000 (1.088)	Prec@5 0.000 (4.883)
Epoch: [0][4340/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.7873 (5.0594)	Prec@1 0.000 (1.083)	Prec@5 100.000 (4.884)
Epoch: [0][4360/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.9867 (5.0581)	Prec@1 0.000 (1.078)	Prec@5 0.000 (4.884)
Epoch: [0][4380/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 4.8041 (5.0572)	Prec@1 0.000 (1.073)	Prec@5 0.000 (4.862)
Epoch: [0][4400/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 4.8203 (5.0564)	Prec@1 0.000 (1.068)	Prec@5 0.000 (4.863)
Epoch: [0][4420/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.4630 (5.0543)	Prec@1 0.000 (1.063)	Prec@5 0.000 (4.863)
Epoch: [0][4440/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 5.0662 (5.0542)	Prec@1 0.000 (1.058)	Prec@5 0.000 (4.841)
Epoch: [0][4460/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 3.3619 (5.0534)	Prec@1 0.000 (1.054)	Prec@5 100.000 (4.842)
Epoch: [0][4480/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 4.7900 (5.0523)	Prec@1 0.000 (1.049)	Prec@5 0.000 (4.865)
Epoch: [0][4500/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.5064 (5.0519)	Prec@1 0.000 (1.044)	Prec@5 0.000 (4.843)
Epoch: [0][4520/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.3196 (5.0510)	Prec@1 0.000 (1.040)	Prec@5 0.000 (4.822)
Epoch: [0][4540/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.4184 (5.0501)	Prec@1 0.000 (1.057)	Prec@5 0.000 (4.845)
Epoch: [0][4560/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.5485 (5.0497)	Prec@1 0.000 (1.052)	Prec@5 0.000 (4.845)
Epoch: [0][4580/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.2951 (5.0487)	Prec@1 0.000 (1.048)	Prec@5 0.000 (4.824)
Epoch: [0][4600/9537], lr: 0.01000	Time 0.227 (0.232)	Data 0.000 (0.001)	Loss 5.7712 (5.0468)	Prec@1 0.000 (1.065)	Prec@5 0.000 (4.869)
Epoch: [0][4620/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 6.6713 (5.0464)	Prec@1 0.000 (1.082)	Prec@5 0.000 (4.869)
Epoch: [0][4640/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.1840 (5.0436)	Prec@1 0.000 (1.120)	Prec@5 0.000 (4.934)
Epoch: [0][4660/9537], lr: 0.01000	Time 0.234 (0.232)	Data 0.000 (0.001)	Loss 3.2155 (5.0415)	Prec@1 0.000 (1.116)	Prec@5 100.000 (4.977)
Epoch: [0][4680/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.1443 (5.0412)	Prec@1 0.000 (1.111)	Prec@5 0.000 (4.956)
Epoch: [0][4700/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.0188 (5.0414)	Prec@1 0.000 (1.106)	Prec@5 0.000 (4.956)
Epoch: [0][4720/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 6.2269 (5.0404)	Prec@1 0.000 (1.101)	Prec@5 0.000 (4.978)
Epoch: [0][4740/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.8148 (5.0398)	Prec@1 0.000 (1.097)	Prec@5 0.000 (4.957)
Epoch: [0][4760/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.8752 (5.0387)	Prec@1 0.000 (1.092)	Prec@5 0.000 (4.936)
Epoch: [0][4780/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.3891 (5.0389)	Prec@1 0.000 (1.088)	Prec@5 0.000 (4.957)
Epoch: [0][4800/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.0401 (5.0374)	Prec@1 0.000 (1.083)	Prec@5 0.000 (4.957)
Epoch: [0][4820/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.1468 (5.0371)	Prec@1 0.000 (1.079)	Prec@5 0.000 (4.937)
Epoch: [0][4840/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 4.5968 (5.0365)	Prec@1 0.000 (1.074)	Prec@5 0.000 (4.958)
Epoch: [0][4860/9537], lr: 0.01000	Time 0.228 (0.232)	Data 0.000 (0.001)	Loss 5.1559 (5.0359)	Prec@1 0.000 (1.070)	Prec@5 0.000 (4.937)
Epoch: [0][4880/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.8880 (5.0349)	Prec@1 0.000 (1.086)	Prec@5 0.000 (4.938)
Epoch: [0][4900/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 4.1928 (5.0335)	Prec@1 0.000 (1.081)	Prec@5 0.000 (4.917)
Epoch: [0][4920/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.0279 (5.0333)	Prec@1 0.000 (1.097)	Prec@5 0.000 (4.918)
Epoch: [0][4940/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.2712 (5.0324)	Prec@1 0.000 (1.093)	Prec@5 0.000 (4.959)
Epoch: [0][4960/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.3174 (5.0328)	Prec@1 0.000 (1.088)	Prec@5 0.000 (4.939)
Epoch: [0][4980/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.9978 (5.0310)	Prec@1 0.000 (1.104)	Prec@5 0.000 (4.979)
Epoch: [0][5000/9537], lr: 0.01000	Time 0.227 (0.232)	Data 0.000 (0.001)	Loss 4.8944 (5.0307)	Prec@1 0.000 (1.100)	Prec@5 0.000 (4.979)
Epoch: [0][5020/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.5862 (5.0294)	Prec@1 0.000 (1.115)	Prec@5 0.000 (4.999)
Epoch: [0][5040/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.7711 (5.0286)	Prec@1 0.000 (1.111)	Prec@5 0.000 (5.039)
Epoch: [0][5060/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.9097 (5.0284)	Prec@1 0.000 (1.107)	Prec@5 0.000 (5.019)
Epoch: [0][5080/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.6391 (5.0279)	Prec@1 0.000 (1.102)	Prec@5 0.000 (4.999)
Epoch: [0][5100/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.1334 (5.0272)	Prec@1 0.000 (1.098)	Prec@5 0.000 (5.019)
Epoch: [0][5120/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.4872 (5.0260)	Prec@1 0.000 (1.094)	Prec@5 0.000 (5.038)
Epoch: [0][5140/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.0524 (5.0257)	Prec@1 0.000 (1.089)	Prec@5 0.000 (5.018)
Epoch: [0][5160/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.0204 (5.0254)	Prec@1 0.000 (1.104)	Prec@5 0.000 (5.018)
Epoch: [0][5180/9537], lr: 0.01000	Time 0.232 (0.232)	Data 0.000 (0.001)	Loss 5.1187 (5.0237)	Prec@1 0.000 (1.100)	Prec@5 0.000 (5.018)
Epoch: [0][5200/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.8352 (5.0229)	Prec@1 0.000 (1.096)	Prec@5 0.000 (5.018)
Epoch: [0][5220/9537], lr: 0.01000	Time 0.232 (0.232)	Data 0.000 (0.001)	Loss 3.2904 (5.0222)	Prec@1 0.000 (1.092)	Prec@5 100.000 (5.037)
Epoch: [0][5240/9537], lr: 0.01000	Time 0.245 (0.232)	Data 0.000 (0.001)	Loss 5.1439 (5.0215)	Prec@1 0.000 (1.088)	Prec@5 0.000 (5.037)
Epoch: [0][5260/9537], lr: 0.01000	Time 0.244 (0.232)	Data 0.000 (0.001)	Loss 4.6309 (5.0205)	Prec@1 0.000 (1.083)	Prec@5 0.000 (5.018)
Epoch: [0][5280/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 3.9846 (5.0207)	Prec@1 0.000 (1.079)	Prec@5 0.000 (5.018)
Epoch: [0][5300/9537], lr: 0.01000	Time 0.253 (0.232)	Data 0.000 (0.001)	Loss 3.8840 (5.0201)	Prec@1 0.000 (1.075)	Prec@5 0.000 (5.018)
Epoch: [0][5320/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.0091 (5.0202)	Prec@1 0.000 (1.090)	Prec@5 0.000 (5.018)
Epoch: [0][5340/9537], lr: 0.01000	Time 0.246 (0.232)	Data 0.000 (0.001)	Loss 5.6307 (5.0192)	Prec@1 0.000 (1.105)	Prec@5 0.000 (5.074)
Epoch: [0][5360/9537], lr: 0.01000	Time 0.237 (0.232)	Data 0.000 (0.001)	Loss 5.2053 (5.0181)	Prec@1 0.000 (1.138)	Prec@5 0.000 (5.111)
Epoch: [0][5380/9537], lr: 0.01000	Time 0.232 (0.232)	Data 0.000 (0.001)	Loss 5.6056 (5.0174)	Prec@1 0.000 (1.134)	Prec@5 0.000 (5.111)
Epoch: [0][5400/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.0727 (5.0163)	Prec@1 0.000 (1.129)	Prec@5 0.000 (5.092)
Epoch: [0][5420/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 3.7871 (5.0154)	Prec@1 0.000 (1.125)	Prec@5 0.000 (5.110)
Epoch: [0][5440/9537], lr: 0.01000	Time 0.248 (0.232)	Data 0.000 (0.001)	Loss 5.0600 (5.0160)	Prec@1 0.000 (1.121)	Prec@5 0.000 (5.091)
Epoch: [0][5460/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.8549 (5.0146)	Prec@1 0.000 (1.117)	Prec@5 0.000 (5.109)
Epoch: [0][5480/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 5.2830 (5.0132)	Prec@1 0.000 (1.113)	Prec@5 0.000 (5.127)
Epoch: [0][5500/9537], lr: 0.01000	Time 0.248 (0.232)	Data 0.000 (0.001)	Loss 5.3406 (5.0132)	Prec@1 0.000 (1.127)	Prec@5 0.000 (5.126)
Epoch: [0][5520/9537], lr: 0.01000	Time 0.238 (0.232)	Data 0.000 (0.001)	Loss 4.3748 (5.0123)	Prec@1 0.000 (1.123)	Prec@5 0.000 (5.108)
Epoch: [0][5540/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 5.6685 (5.0109)	Prec@1 0.000 (1.119)	Prec@5 0.000 (5.125)
Epoch: [0][5560/9537], lr: 0.01000	Time 0.235 (0.232)	Data 0.000 (0.001)	Loss 4.9782 (5.0108)	Prec@1 0.000 (1.115)	Prec@5 0.000 (5.107)
Epoch: [0][5580/9537], lr: 0.01000	Time 0.233 (0.232)	Data 0.000 (0.001)	Loss 4.5628 (5.0108)	Prec@1 0.000 (1.111)	Prec@5 0.000 (5.089)
Epoch: [0][5600/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 5.2524 (5.0108)	Prec@1 0.000 (1.107)	Prec@5 0.000 (5.106)
Epoch: [0][5620/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 5.7193 (5.0105)	Prec@1 0.000 (1.103)	Prec@5 0.000 (5.088)
Epoch: [0][5640/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.4767 (5.0105)	Prec@1 0.000 (1.099)	Prec@5 0.000 (5.070)
Epoch: [0][5660/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.7514 (5.0102)	Prec@1 0.000 (1.095)	Prec@5 0.000 (5.052)
Epoch: [0][5680/9537], lr: 0.01000	Time 0.232 (0.232)	Data 0.000 (0.001)	Loss 5.1303 (5.0098)	Prec@1 0.000 (1.091)	Prec@5 0.000 (5.034)
Epoch: [0][5700/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 5.7847 (5.0089)	Prec@1 0.000 (1.088)	Prec@5 0.000 (5.087)
Epoch: [0][5720/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.3916 (5.0078)	Prec@1 0.000 (1.101)	Prec@5 0.000 (5.104)
Epoch: [0][5740/9537], lr: 0.01000	Time 0.230 (0.232)	Data 0.000 (0.001)	Loss 4.9735 (5.0078)	Prec@1 0.000 (1.097)	Prec@5 0.000 (5.086)
